date,abstract,title,link
,"Optimizing power generation with photovoltaic panels seeks to achieve the best performance and efficiency, both of single panels and grids comprising several of them. The outcomes depend on ambient conditions, such as irradiance or temperature, but also on external causes (e.g., soiling) that may lead to critical power losses. This paper proposes a smart metering device containing sensors to monitor these panels continuously by collecting I-V curves, a Maximum Power Point Tracker (MPPT) to maintain the optimal operation, as well as security elements to prevent external accesses and protect the generated data. The objective is to create a predictive maintenance system with artificial intelligence algorithms on the edge. Developing those algorithms requires a characterization of the selected panels to get optimal results, detecting failures and troubles swiftly, both of the panel and the smart device. Moreover, periodically or in case of noteworthy events, the device reports the information to a cloud platform by using LoRa 2.4GHz communication protocol. The device must ensure the proper operation of panels, allowing to take sustainable corrective measures by preventing an unnecessary waste of resources (electricity or water, among others). The aim is to avoid irreparable failures that imply high costs and reach high efficiency of the monitoring system and the energy generation process.",Design of a Smart Metering Device with Edge Computing for Monitoring Silicon Photovoltaic Panels,https://ieeexplore.ieee.org/document/9966885/
,"As a distributed machine learning paradigm, federated learning (FL) has been regarded as a promising candidate to preserve user privacy in Internet of Things (IoT) networks. Leveraging the waveform superposition property of wireless channels, over-the-air FL (AirFL) achieves fast model aggregation by integrating communication and computation via concurrent analog transmissions. To support sustainable AirFL among energy-constrained IoT devices, we consider that the base station (BS) adopts simultaneous wireless information and power transfer (SWIPT) to distribute global model and charge local devices in each communication round. To maximize the long-term energy efficiency (EE) of AirFL, we investigate a resource allocation problem by jointly optimizing the time division, transceiver beamforming, and power splitting in SWIPT-enabled IoT networks. Considering such multiple closely-coupled continuous valuables, we propose a deep reinforcement learning (DRL) algorithm based on twin delayed deep deterministic (TD3) policy to smartly make downlink and uplink communication strategies with the coordination between the BS and devices. Simulation results show that the proposed TD3 algorithm obtains about 41% EE improvement compared to traditional optimization method and other DRL algorithms.",Deep Reinforcement Learning for Over-the-Air Federated Learning in SWIPT-Enabled IoT Networks,https://ieeexplore.ieee.org/document/10012702/
,"Increasing water, energy, and food demand from the rising population of India needs organized water management using clean and sustainable energy with improved crop yield. Agricultural Meteorology is the application of meteorology to the measurement and analysis of the physical environment in the agricultural field. It is the performance of the weather and climate factors that has direct relevance to agriculture and their outcome in crop production. Over the present period, there have been massive improvements in weather prediction systems; yet, their direct applications have not been completely explored in effective crop water management. The aim of this paper is to review the Machine Learning (ML) and Deep Learning (DL) models for agro-meteorological applications. ML and DL-based Climate-smart agriculture approaches are discussed in this paper to maximize crop yield and minimize water use. This review study can be used as an effective platform for irrigation planning, design, and management in smart farming and to address the current challenges in agro-meteorological applications.","Machine Learning, Deep Learning Models for Agro-Meteorology Applications",https://ieeexplore.ieee.org/document/10125635/
,"Summary form only given. This talk discusses research opportunities for MASCOTS participants due to a confluence of trends in applications, technology and theory. APPLICATIONS: Organizations around the world want to use information technology to support sustainability; for example, the G20 summit in June focused on water, food, energy and health security, and disaster mitigation. Systems that help sustainability are, perforce, socio-technical systems: they are cyber-physical systems that involve people at every stage. TECHNOLOGY: Sensors, tablet and phone computers, Cloud services, and petascale parallel computers are improving rapidly and getting cheaper. The cost-effectiveness of technology enables radically new approaches for critical applications. THEORY: Developments in applications of economics and game theory to information technology systems, machine learning, “big data” architectures, and performance modeling allow novel ways of solving applications that help all elements of society. This talk suggests that MASCOTS participants are ideally poised to make important research contributions in critical applications that exploit the trends in technology and theory.",Keynote 2,https://ieeexplore.ieee.org/document/6298156/
,"The mission of Digital Twin is to disseminate authoritative academic works in an effort to advance the state of the art in digital twin and inspire originality in the creation of effective, resilient, and sustainable transdisciplinary applications across a wide range of disciplines. A digital twin is an up-to-date, virtual version of a physical item or system that may be used to aid in decision-making via the use of simulation, machine learning, and logic. The term “digital twin” refers to a digital model created to be an exact digital replica of a real thing. Several sensors relating to core functions have been included in the item. The sensors provide information on the physical object's performance in many contexts, including energy output, temperature, weather conditions, and more.","A Review of Digital Twin Leveraging Technology, Concepts, Tools and Industrial Applications",https://ieeexplore.ieee.org/document/10040359/
,"With the advent of the advanced metering infrastructure, electricity usage data is being continuously generated at large volumes by smart meters vastly deployed across the modern power grid. Electric power utility companies and third party entities such as smart home management solution providers gain significant insights into these datasets via machine learning (ML) models. These are then utilized to perform active/passive power demand management that fosters economical and sustainable electricity usage. Although ML models are powerful, these remain vulnerable to adversarial attacks. A novel stealthy black-box attack construction model is proposed that targets deep learning models utilized to perform non-intrusive load monitoring based on smart meter data. These attacks are practical as there is no assumption of the knowledge of training data, internal parameters, and architecture of the targeted ML model. The profound impact of the proposed stealthy attack constructions on energy analytics and decision-making processes is shown through comprehensive theoretical, practical, and comparative analysis. This work sheds light on vulnerabilities of ML models in the smart grid context and provides valuable insights for securely accommodating increasing prevalence of artificial intelligence in the modern power grid.",Stealthy Black-Box Attacks on Deep Learning Non-Intrusive Load Monitoring Models,https://ieeexplore.ieee.org/document/9365710/
,"Hydroelectricity has been widely deployed in many countries for decades, and remains the main source of electricity in Canada, Norway, and Brazil. Despite the recent diversification, hydroelectricity accounts for approximately 65% of the electricity generated in Brazil. It also represents the largest non-polluting source in the country, and is important for complying with the global goals of reducing carbon emissions. Meeting energy and environmental sustainability requirements impose challenges on the hydroelectric sector in terms of resilience to climate change observed around the planet. These changes affect electricity generation by altering seasonality and increasing the variability of streamflow and evaporation losses in reservoirs. Therefore, in this study, among a set of 27 climate indices, we identified the most relevant for improving the performance of the models applied to monthly seasonal streamflow series forecasting. A database provided by the NOAA Physical Sciences Laboratory was used as exogenous variables for three machine learning models (support vector regression, extreme learning machine, and kernel ridge regression) and one linear model (seasonal autoregressive integrated moving average with exogenous factors, SARIMAX). Random forest with recursive feature elimination was used as the feature-selection technique. The results obtained allowed for the identification of the most relevant set of indices for the analyzed plants, thereby improving streamflow predictions.",Climate Indices Impact in Monthly Streamflow Series Forecasting,https://ieeexplore.ieee.org/document/10019598/
,"The electrical energy system is undergoing major changes due to the necessity for more sustainable energy generation and the following increased integration of novel grid connected devices, such as inverters. To operate reliably in novel circumstances, as created by the decentralization of generation, power systems usually need grid supportive functions provided by these devices. These include control mechanisms such as reactive power dispatch used for voltage control. In this work, an approach for the detection of misconfigured (wrongly parameterized control curve, etc.) grid devices using operational data is proposed. By generating and analysing operational data of power distribution grids, a Deep Learning approach is applied to the detection problem given. An end to end framework is used to synthesize and process the data as well as to apply the machine learning techniques on it. The results offer insights into applicability and possible ways to improve the proposed solution and how it could be employed by grid operators.",Detection of Misconfigurations in Power Distribution Grids using Deep Learning,https://ieeexplore.ieee.org/document/9543350/
,"Currently, wind energy plays a fundamental role in the process of generating energy in a sustainable and environmentally friendly manner. However, their infrastructures require ongoing maintenance tasks that involve considerable risk. This is why a predictive maintenance system for the surface inspection of wind turbine blades based on machine learning techniques has been developed. Specifically, convolutional neural networks have been applied to detect and classify turbines and their blades, as well as the surface defects that may appear on them. The system comprises a mobile application that makes use of a telescope to take pictures with certain precision, a computing edge node responsible for processing the images that are captured, and a motorized mount that allows the telescope to move. The objective of this open-source project is to detect and classify different surface defects on the blades of wind turbines and carry out the maintenance of these infrastructures. The system is responsible for undertaking a complete sweep of the surface of the turbine blades in an autonomous way and finally presents the defects found to the user. The deep neural networks also help the system to decide which movements the motorized mount has to make together with the telescope to perform the inspection. Accuracies of around 97% for label predictions and 90% for bounding box coordinate predictions have been achieved for the convolutional deep learning models. Two possible approaches have been considered for the project: the first is to carry out all the necessary computation on a mobile phone to have a portable solution, and the second option considers a edge node to balance the load and thus not overload the mobile device. Tests show that the edge node approach gives better results overall. The proposed system for detecting surface damage on blades was experimentally validated on a wind farm.",Structural health and intelligent monitoring of wind turbine blades with a motorized telescope,https://ieeexplore.ieee.org/document/10069086/
,"Federated learning (FL) has recently emerged as a novel technique for training shared machine learning models in a distributed fashion while preserving data privacy. However, the application of FL in wireless networks poses a unique challenge on the mobile users (MUs)’ battery lifetime. In this letter, we aim to apply reconfigurable intelligent surface (RIS)-aided wireless power transfer to facilitate sustainable FL-based wireless networks. Our objective is to minimize the total transmit power of participating MUs by jointly optimizing the transmission time, power control, and the RIS’s phase shifts. Numerical results demonstrate that the total transmit power is minimized while satisfying the requirements of both minimum harvested energy and transmission data rate.",Reconfigurable Intelligent Surface-Enabled Federated Learning for Power-Constrained Devices,https://ieeexplore.ieee.org/document/9857928/
,"Internet of things (IoT) technology is critical to realize universal connections of everything and pervasive intelligence for the future world. The forthcoming IoT technology will be characterized by two predominant features: energy self-sustainability, which is fueled by the recent thrilling wireless power transfer (WPT) technology, and sufficient computation power capability, which will be empowered by the mobile edge computing (MEC) networking. Very recently a promising technology named reconfigurable intelligent surfaces (RIS) has attracted much attention due to its effective beamforming capability and viable potentials to enhance wireless communication system. In this paper we consider exploiting RIS to enhance the WPT-based MEC IoT networks via boosting its energy transferring and communication efficiency. Specifically, we consider the scheduling design through jointly optimizing the WPT-time allocation, dynamic RIS phase control and all IoT mobile devices’ offloading decisions to improve the entire MEC network’s computation capability. This problem is very challenging due to its high dimension discrete variable space. Here we adopt a reinforcement learning (RL) based online method, which utilizes a novel double deep Q-network (DDQN) structure to effectively overcome the overestimation issue and outperforms the conventional deep Q-network (DQN) learning methods. Numerical results verify the effectiveness of our proposed algorithm and demonstrate the benefits of introducing RIS to assist the WPT-based MEC network.",Joint Scheduling Design in Wireless Powered MEC IoT Networks Aided by Reconfigurable Intelligent Surface,https://ieeexplore.ieee.org/document/9538853/
,"Accurate modeling of electrochemical cells is nowadays mandatory for achieving effective upgrades in the fields of energetic efficiency and sustainable mobility. Indeed, these models are often used for performing accurate State-of-Charge (SoC) estimations in energy storage systems used in microgrids or powering pure electric and hybrid cars. To this aim, a novel neural networks ensemble approach for modeling electrochemical cells is proposed in this paper. Herein, the system identification has been faced by means of a gray box technique, in which different and specialized neural networks are used for identifying the unknown internal behaviors of the cell. In particular, the a priori knowledge on the system dynamic is used for defining the network architecture. Specifically, each nonlinear function appearing in the system equations is approximated by a distinct neural network. The proposed model has been validated upon three different data sets both in terms of model accuracy and effectiveness in the SoC estimation task. The achieved performances have been compared with those of other computational intelligence approaches proposed in the literature. The results prove the effectiveness of the gray box scheme, achieving very promising performances in both the system identification accuracy and the SoC estimation task.",A Novel Neural Networks Ensemble Approach for Modeling Electrochemical Cells,https://ieeexplore.ieee.org/document/8385218/
,"Buildings in residential and commercial sites consume close to 40 per cent of the world’s total energy produced and is growing at a steady pace. The need to lower the energy footprint is a matter of sustainability and active research for the smart building community. Recent trends in machine learning have led to significant work on occupancy detection in spaces by training isolated or ex-situ models, but with no reliability of performance on unknown spaces. Model applicability becomes questionable when the sensor value distribution is different from training data and in a real-life this is usually the case. Furthermore, analyzing a space on a floor-plan in silo obscures the holistic view of interactivity between building elements. In this paper, we propose the design of a generic building management system that auto-learns occupancy patterns and leverages spatial organization to deliver actionable insights on energy savings. We combine the building information with sensor signals into a Spatio-temporal activity graph, whose edges are dynamically updated based on occupancy. We introduce human-space interaction models to infer the human transmission capacity of each edge and compute an Eigenvalue score for all the spaces to derive automated checkpoints on space-wise appliance monitoring.",Smart Oracle Based Building Management System,https://ieeexplore.ieee.org/document/9556289/
,"Electric Vehicle (EV) Batteries must have high reliability to produce durable and sustainable electrical energy. Reliable electric batteries will certainly have high economic value and efficiency. Reliability can be obtained if the system and its supporting are monitored using an integrated and independent system for further analysis and observation. Battery Management System (BMS) is integrated parts of Electric Vehicle, Hybrid Electric Vehicle (HEV), or solar applications e.g. solar power plant. Its functions are to integrate many things such as voltage sampling from cell battery, cells balancing, determine State of Charge (SOC), estimate State of Health (SOH), and predict Remaining Useful Life (RUL). The key technology needed for condition-based maintenance is Prognostic and Health Management. It is a new engineering approach that allows an assessment of the system's health when the system is operating. It combines various scientific disciplines, namely: sensing technology, modern statistics, machine learning, physics of failure, and reliability engineering. It will be combined with Big Data analysis. Big data uses existing technology and contemporary architecture that is designed to efficiently take advantage of the many and varied data. Big data analytics refers to the method of analyzing huge volumes of data, high velocity of data, variety different forms of data, and veracity of uncertainty of data. The main focus in this research is the development of an integrated observation system and the ability to make error predictions. This system consists of error detection, error diagnosis, and integrated prognosis. This research is to implement Big Data analytics Platform to evaluate the reliability level of electric vehicle Battery Management System.",Development of Big Data Analytics Platform for Electric Vehicle Battery Management System,https://ieeexplore.ieee.org/document/8994013/
,"Groundwater plays a critical role in the water- food-energy nexus and extensively supports global drinking water and food production. Despite the pressing demands for groundwater resources, groundwater withdrawals are not actively monitored in most regions. Thus, reliable methods are required to estimate withdrawals at local scales suitable for implementing sustainable groundwater management practices. Here, we combine publicly available remote sensing datasets into a deep learning framework for estimating groundwater withdrawals at high resolution (5 km) over the states of Arizona and Kansas in the USA. We compare ensemble machine learning and deep learning algorithms using groundwater pumping data from 2002–2019. Our research shows promising results in sub-humid and semi-arid (Kansas) and arid (Arizona) regions, which demonstrates the robustness and extensibility of this integrated approach. The success of this method indicates that we can effectively and accurately estimate local-scale groundwater withdrawals under different climatic conditions and aquifer properties.",Estimating Local-Scale Groundwater Withdrawals Using Integrated Remote Sensing Products and Deep Learning,https://ieeexplore.ieee.org/document/9554784/
,"With the rapid development of Artificial Intelligence (AI) and Internet of Things (IoT), we have to perform increasingly more resource-hungry and compute-intensive applications on IoT devices, where the available computing resources are insufficient. With the assistance of Mobile Edge Computing (MEC), offloading partial complex tasks from mobile devices to edge servers can achieve faster response time and lower energy consumption. However, it still suffers from finding the optimal offloading decision when the total amount of computations overflows the available computing resources in MEC systems. In this paper, we establish a multi-user and multi-task MEC model and design an offloading indicator, through which we analyze what the current environment belongs to. In the cases where the computational resources of devices are sufficient or partially sufficient, we utilize the relationship between the offloading indicator and the cost incurred by the tasks that are executed in the current workflow to find the optimal offloading decision. In the cases where the computation on local and edge are both insufficient, we propose a novel Offloading Algorithm based on K-means clustering and Genetic algorithm for solving Multiple knapsack problem (OAKGM), aiming not only to jointly optimize the time and energy incurred by the tasks that are executed in the current workflow, but also to penalize the overflowed computations so that the task pressure in the next workflow can be greatly reduced. In addition, a simplified Offloading Algorithm based on Multiple Knapsack Problem (OAMKP) is proposed to further cope with the environments with a large number of users or tasks. Experimental results demonstrate the effectiveness and superiority of the proposed algorithms when compared with several benchmark offloading algorithms, which can better exploit the computing capacities of IoT devices and the edge server, greatly avoid resource occupation in edge nodes and make sustainable MEC possible.",Joint Computation Offloading and Resource Allocation Under Task-Overflowed Situations in Mobile-Edge Computing,https://ieeexplore.ieee.org/document/9650518/
,"Water management field has concentrated great interest, with the potential to affect the long term well-being, the societal economy and security. In parallel, it imposes specific research challenges which have not been already met, due to the lack of fine-grained data. Knowledge extraction and decision making for efficient management in the energy field has attracted a lot of interest in Big Data research. However, the water domain is strikingly absent, with minimal focused work on data exploitation and useful information extraction. The goal of this work is to discover persistent and meaningful knowledge from water consumption data and provide efficient and scalable big data management and analysis services. We propose a novel methodology which exploits machine learning techniques and introduces a robust probabilistic classifier which is able to operate on data of arbitrary dimensionality and of huge volume. It also provides added value services and new operation models for the water management domain, inducing sustainable behavioural changes for consumers, which can further raise social awareness. It does so through a new k-Nearest Neighbour based algorithm, developed in a parallel and distributed environment, which operates over Big Data and discovers useful knowledge about consumption classes and other water related attitudinal properties. A detailed experimental evaluation assesses the effectiveness and efficiency of the algorithm on prediction precision along with the provision of analytics. The results show that this method is prosperous and provides accurate and interesting results that allow us to identify useful characteristics, not only for the households, but also for the water utilities.",A MapReduce based k-NN joins probabilistic classifier,https://ieeexplore.ieee.org/document/7363844/
,"Soilless agriculture, hydroponics can be implemented efficiently with a Controlled Environment Agriculture System (CEA). The technological progress and improvements in smart farming have provided a platform for successful deployment of CEA. With more and more advances, the use of complex mathematical models by the hardware software interfacing, artificial intelligence and adaptive data analysis are providing the CEA with versatile design and control strategy to implement the broader level of automation. The review is an attempt to highlight the different hydroponic techniques their pros and cons in building an economic system. This study reviews various physical and environmental variables that influence the plant growth for the sustainable and efficient farming system. This research also highlights the methodologies that are used to automate, monitor and control the parameters for optimal plant growth. The research ultimately proposes the prediction models using machine learning techniques to understand the correlation analysis with plant growth dynamics. Finally, the research also focuses on the challenges that are to be identified while integrating smart farming in a CEA to minimize the energy inputs, enhancing productivity for higher quality crops.","A Controlled Environment Agriculture with Hydroponics: Variants, Parameters, Methodologies and Challenges for Smart Farming",https://ieeexplore.ieee.org/document/9092043/
,"Control problems of engineering interest such as industrial grinding circuit (IGC) are essential for minimizing the energy consumption, maximizing throughput or maintaining product quality to make these processes energy sustainable in future. Detailed physics based models, although provide more insight into the process and yield accurate results, often cannot be used for control purposes owing to the high computational time involved in solving the complicated mass, momentum, energy balance equations used to describe the process. In the current study, the aim is to use optimally designed Recurrent Neural Networks, a type of data-based modeling technique popularly used in the machine learning domain, for modeling transients involved in the IGC and test its effectiveness in set point (SP) tracking under the nonlinear model predictive control (NMPC) framework. SP tracking of throughput (related to the amount of raw materials processed to give products) and recirculation load (related to the energy consumption) is performed. We observe that the developed machine learning based models could effectively perform the SP tracking for nonlinear industrial process like grinding.",Nonlinear Model Predictive Control of Industrial Grinding Circuits using Machine Learning,https://ieeexplore.ieee.org/document/9308181/
,"Green vehicle routing problem (GVRP) aims to consider greenhouse gas emissions reduction, while routing the vehicles. It can be either through adopting Alternative Fuel Vehicles (AFVs) or with existing conventional fossil fuel vehicles in fleets. GVRP also takes into account environmental sustainability in transportation and logistics. We critically review several variations and specializations of GVRP to address issues related to charging, pick-up, delivery, and energy consumption. Starting with the concepts and definitions of GVRP, we summarize the key elements and contributors to GVRP publications. Afterward, the issues regarding each category of green vehicle routing are reviewed, based on which key future research directions and challenges are suggested. It was observed that the main focus of previous publications is on the operational level routing decision and not the supply chain issues. The majority of publications used metaheuristic methods, while overlooking the emerging machine learning methods. We envision that in addition to machine learning, reinforcement learning, distributed systems, internet of vehicles (IoV), and new fuel technologies have a strong role in developing the GVRP research further.",Green Vehicle Routing Problem: State of the Art and Future Directions,https://ieeexplore.ieee.org/document/9900322/
,"Fighting against climate change and global warming is one of the biggest challenges faced by the Maritime Industry nowadays to make the supply chain greener and environmentally sustainable. Cutting greenhouse gases (GHG) emissions and decarbonizing the international shipping has been a paramount activity for the International Maritime Organization (IMO) since the first set of international mandatory measures to improve ships' energy efficiency and reduce CO2 emissions per transport work, as part of the International Convention for the Prevention of Pollution from Ships (MARPOL) released in 2011. Besides that, changes in consumption habits around the globe (i.e., digitalization and growth of e-commerce) plus disruptive events like the COVID-19 or the blocking of the Suez Canal, to name only a few, have also highlighted the need for building more resilient maritime transport networks. In this work, a pragmatical analysis of the principal machine learning algorithms has been carried out to provide a qualitative prediction of the Estimate Time of Arrival (ETA) of container vessels applied to short-sea shipping where the distance between ports is reduced. By exploiting both, the Automatic Identification System (AIS) and meteorological data gathered over a desired area of interest, the developed approach delivers a model capable of predicting the ETA of ships where the reaction time of the stakeholders involved in the management of the Port Call is very reduced (i.e., less than two hours of sailing between ports) and therefore, tolerance for error is low. Very positive results were obtained for the training dataset collected under real conditions for more than a year. The best results were obtained by the RF model with a Mean Absolute Error (MAE) and Root Mean Square Error (RMSE) of 11.31 and 19.56 minutes respectively.",Prediction of the Estimated Time of Arrival of container ships on short-sea shipping: A pragmatical analysis,https://ieeexplore.ieee.org/document/9904760/
,"As residential photovoltaic (PV) system installations continue to increase rapidly, utilities need to identify the locations of these new components to manage the unconventional two-way power flow and maintain sustainable management of distribution grids. But, historical records are unreliable and constant re-assessment of active residential PV locations is resource-intensive. To resolve these issues, we propose to model the solar detection problem in a machine learning setup based on labeled data, e.g., supervised learning. However, the challenge for most utilities is limited labels or labels on only one type of users. Therefore, we design new semi-supervised learning and one-class classification methods based on autoencoders, which greatly improve the nonlinear data representation of human behavior and solar behavior. The proposed methods have been tested and validated not only on synthetic data based on a publicly available data set but also on real-world data from utility partners. The numerical results show robust detection accuracy, laying down the foundation for managing distributed energy resources in distribution grids.",Solar Panel Identification Via Deep Semi-Supervised Learning and Deep One-Class Classification,https://ieeexplore.ieee.org/document/9606553/
,"Public transport networks play an important role in minimising congestion and improving environmental sustainability of developed cities. However, they face a number of challenges in achieving these goals, especially during the ongoing pandemic. In order to overcome these challenges, at least to some extent, public transport must be made accessible and attractive to potential passengers. To this end, a design for augmenting the transit network is proposed in this paper. The utilisation of Bluetooth low energy beacons as one of the key components makes it cost-effective and easily applicable in such an environment. Additionally, it incorporates a simple mobile application used to enable crowdsourced data acquisition on which machine learning-based models can be built to predict information relevant to consumers, like arrival time and congestion estimates. A prototype of the proposed system design, albeit of limited functionality, was deployed and evaluated on a tram route in the city of Osijek, Croatia. Promising results were obtained in terms of congestion and arrival time prediction, but some challenges remain to be addressed, like motivating users to participate in the crowdsourced data collection.",Predicting public transport arrival time and congestion based on BLE beacon crowdsourced data,https://ieeexplore.ieee.org/document/9840632/
,"Wind energy is one of the fastest-growing sustainable energy sources in the world but relies crucially on efficient and effective operations and maintenance to generate sufficient amounts of energy and reduce downtime of wind turbines and associated costs. Machine learning has been applied to fault prediction in wind turbines, but these predictions have not been supported with suggestions on how to avert and fix faults. We present a data-to-text generation system utilising transformers for generating corrective maintenance strategies for faults using SCADA data capturing the operational status of turbines. We achieve this in two stages: a first stage identifies faults based on SCADA input features and their relevance. A second stage performs content selection for the language generation task and creates maintenance strategies based on phrase-based natural language templates. Experiments show that our dual transformer model achieves an accuracy of up to 96.75% for alarm prediction and up to 75.35% for its choice of maintenance strategies during content-selection. A qualitative analysis shows that our generated maintenance strategies are promising. We make our human- authored maintenance templates publicly available, and include a brief video explaining our approach.",A Dual Transformer Model for Intelligent Decision Support for Maintenance of Wind Turbines,https://ieeexplore.ieee.org/document/9206839/
,"Reducing the energy consumption of datacenters is critical for their scalability, sustainability, and affordability when hosting latency-critical applications. Prior work has focused on single-thread applications with a stable workload. Recently, multi-thread latency-sensitive services are widely used in current datacenters. However, the variability of user queries in these service makes existing schemes ineffective, leading to either QoS violations or higher energy consumption. In order to address this new problem, we propose Electro, a machine learning enhanced dynamic power management system. Electro consists of a query duration predictor and a query consolidating engine. The duration predictor can precisely predict the duration of each user query in different scenarios based on the pre- trained duration models. At runtime, according to the predicted duration, the query consolidating engine consolidates user queries accordingly to maximize the duration of the CPU idle states while guaranteeing the QoS. The longer each idle state is, the deeper low-power sleep states can the CPU enter. Our evaluation results on the latest Intel Xeon V4 CPU show that Electro reduces the energy consumption by 81.8% on average compared with the default OS scheduling, and by 14.4% on average compared with the state-of-the-art technique while achieving the 95%-ile latency target for latency-sensitive applications.",Electro: Toward QoS-Aware Power Management for Latency-Critical Applications,https://ieeexplore.ieee.org/document/8367270/
,"Electricity becoming more and more important for the development of a secure & sustainable energy system. Electricity Demand growth is likely to be anemic. With the rising complexity of energy systems, new ways to use engineering experience and data collecting to increase load forecasting accurately are needed. With the recent advancements in the field of machine learning to leverage big data sets and draw inferences from a vast data set. The electrical load is predicted by using a variety of research strategies, including deterministic and stochastic procedures. This manuscript intends to estimate load demand by utilizing various stochastic methods for Short-Term Load Forecasting (STLF). The dataset is trained using various regression techniques which include a Decision tree, Support Vector machines (SVM), and Ensembles. The performance of the finest regression methodology is analyzed over parameters like RMSE (root mean square error), MSE (mean square error) and, R-squared, MAE (mean absolute error) & training time. The most effective technique is determined by feeding the best machine learning algorithm to various regression learners over data cross-validation of 5 folds and 7 folds. MATLAB platforms are used to implement the methods.",Short Term Load Forecasting based on Regression models,https://ieeexplore.ieee.org/document/10080359/
,"Human motion is a primary indicator of indoor occupancy and activity. Motion sensing has paramount importance in the energy management of modern smart buildings and is used for automated controls of lighting and heating, ventilation, and air conditioning (HVAC) equipment. The all-pervasive WiFi infrastructure in urban buildings offers an opportunistic method of human motion detection through passive sensing of WiFi received signal strength indicator (RSSI) and channel state information (CSI). This technique unfolds a plethora of building IoT-related services, in addition to sustainable energy utilization and reduced emission of greenhouse gases. In this article, a device-free human motion detection method through WiFi RSSI and CSI collected from commercial-off-the-shelf (COTS) IoT devices is proposed. Using a laptop, a smartphone, and an ESP32 as receivers, WiFi RSSI and CSI samples were collected from two residential buildings, to constitute six datasets. A 4-D feature vector that exploits the data spread in the time domain is extracted from the collected samples and used to train a two-stage ensemble machine learning model. A comparison of various RSSI-based datasets indicates a mean cross validation accuracy of up to 99.7% and 97.8% in line-of-sight (LoS) and through-the-wall scenarios, respectively. The detection accuracy in non-LoS environments can be enhanced using CSI-based features, enabling motion detection in different rooms using a single WiFi router.",A Machine Learning Approach to Passive Human Motion Detection Using WiFi Measurements From Commodity IoT Devices,https://ieeexplore.ieee.org/document/10122883/
,"River networks are widely observed and scrutinized for various purposes, which incorporate determining the terrestrial positions of water bodies, examining the gauge levels of the river, predicting river flows, and conserving sustainable energy resources as a consequence of Global warming. Extraction of these River networks on digital imagery systems are executed by various segmentation and machine learning model integration. In this paper, distinct datasets are used from Kaggle and Google Earth Engine, Segmentation methods such as Image segmentation, gray scaling, enhancement, global thresholding, and Deep Learning UNet Architecture are integrated with contemplation of extracting river networks from satellite images which result in achieving 80.98 % dice score for the developed UNet Model. Hence, these developed techniques can further be used for river extraction from satellite images. And can be applied to various semantic segmentation detection datasets.",Extraction of River Networks from Satellite Images using Image Processing & Deep Learning Techniques,https://ieeexplore.ieee.org/document/10088330/
,"Natural gas accounts for one of the most industriously marketed energy commodities with a meaningful impact on various financial activities around the world. As direction of price for natural gas changes over time, accurate price prediction of natural gas is essential since this prediction is useful in decision making, commodity marketing, and sustainability planning. In this paper, a deep neural network (DNN) model for monthly price prediction of natural gas is proposed. Deep neural networks are becoming the standard tools that offer a lot of values to researchers for solving different problems in the machine learning and data science community due to their ability for increasing model accuracy. The proposed DNN model presented in this paper utilizes the capability of fully connected layers for learning the dynamics in natural gas price data and the efficiency of Rectified Linear Unit (ReLU) function for performing threshold operations on each input element. A wide range of monthly data covering 281 months were used to develop and test the predictive capability of the proposed DNN model. In comparison to five recently reported mainstream machine learning models, overall results disclose that the proposed DNN model demonstrates superior performance over the mainstream machine learning models with mean squared error (MSE), root mean squared error (RMSE), and coefficient of determination $({\mathrm {R}}^{2})$ of 0.0595, 0.2440 and 0.9937, respectively.",Deep Neural Network Model for Improving Price Prediction of Natural Gas,https://ieeexplore.ieee.org/document/9655885/
,"The advances of mechatronic system design and system integration have shown improvements in functionality, performance and energy efficiency in many applications across industries, from autonomous ground vehicles and drones to conveyor belts. This trend has been adopted in some industries more than others. The design of equipment to handle granular or bulk material is commonly based on traditional approaches. Therefore, introducing mechatronic concepts in the design procedure can enable new possibilities, such as sensor integration and data analyses, adaptability and control. The efficiency of bulk material handling equipment in ports, agriculture and food processing is heavily influenced by the operational conditions. Typically, a piece of equipment is designed for defined operational conditions when the maximum performance can be achieved. In this work the concept of adaptability to varying operational conditions is explored by understanding the technologies implemented in other industries and the feasibility to be implemented in the bulk handling equipment design. Sensing technology, actuation and adaptability are systematically presented in this work to support the design process of the next generation of bulk handling equipment. This will pave the way for incorporating the technological trends in the design, such as: sustainability, “smartness”, Internet of Things, Industry 4.0, digital twin and machine learning. Adaptive mechatronic solutions will play a crucial role in generating and implementing innovative sustainable solutions for bulk handling equipment.",Introducing adaptive mechatronic designs in bulk handling industry,https://ieeexplore.ieee.org/document/9517377/
