date,abstract,title,link
None,"This paper presents a deep residual network for improving time-series forecasting models, indispensable to reliable and economical power grid operations, especially with high shares of renewable energy sources. Motivated by the potential performance degradation due to the overfitting of the prevailing stacked bidirectional long short-term memory (Bi-LSTM) layers associated with its linear stacking, we propose a concatenated residual learning by connecting the multi-level residual network (MRN) and DenseNet. This method further integrates long and short Bi-LSTM networks, ReLU, and SeLU for its activating function. Rigorous studies present superior prediction accuracy and parameter efficiency for the widely used temperature dataset as well as the actual wind power dataset. The peak value forecasting and generalization capability, along with the credible confidence range, demonstrate that the proposed model offers essential features of a time-series forecasting, enabling a general forecasting framework in grid operations. The source code of this paper can be found in https://github.com/MinseungKo/DRNet.git.",Deep Concatenated Residual Network With Bidirectional LSTM for One-Hour-Ahead Wind Power Forecasting,https://ieeexplore.ieee.org/document/9290065/
None,"Due to its promising uses in diverse sectors including agriculture, food technology, land cover mapping, etc., hyperspectral image (HI) analysis plays an important role. HI analysis using deep learning (DL) has made enormous strides in recent years. The literature makes it clear that employing simply 2-D-CNN or 3-D-CNN included several limitations, such as inadequate channel association details or mandating very complex models, respectively. The most important justification is that HIs are volumetric data with several spectral bands. This paper proposes a synergetic effort by 3D, 2D, and Depthwise separable-1D Convolutional layers in the proposed Lightweight Deep Learning model for enhancing HI classification accuracy. The spectral dimension of the input HI is reduced by utilizing traditional Principal Component Analysis (PCA). The 3D CNN expedites the synthesis of simultaneous spatial-spectral characteristics out of a pile of spectral channels. The 2D CNN also picks up the higher-level spatial interpretation in addition to the 3D CNN. Finally, the Depthwise separable-1D Convolutional layer that works on depth and space is incorporated into the model. The introduction of the Depthwise separable-1D Convolutional layer, the quantity of the channels, and the kernel sizes resulted in a sharp reduction in computation. Strenuous classification trials are conducted over the Indian Pines, University of Pavia, and Salinas Scene HI data to assess the viability of this proposed approach. The findings are juxtaposed with cutting-edge hand-crafted and sophisticated deep learning-based methods. The suggested DL architecture for HI classification performs quite effectively with fewer training samples and less trainable parameters.","A Pioneering Approach of Hyperspectral Image Classification Employing the Cooperative Efforts of 3D, 2D and Depthwise Separable-1D Convolutions",https://ieeexplore.ieee.org/document/10051566/
None,"A yaw misalignment can be static or dynamic depending on its variation over time. For static, a few popular correction methods exist. LiDAR is one of the promising solutions because it can provide accurate wind measurements compared to a vane sensor and because it is cost effective when used for a limited time. We extend the LiDAR method to dynamic yaw misalignment correction by modeling the misalignment error's dependence on wind direction, wind speed, and rotor speed. An analytical framework is developed, and machine learning algorithms are trained to estimate the LiDAR's wind direction using SCADA data only. In this way, dynamic errors within SCADA data can be mitigated even after LiDAR is removed. Three machine learning algorithms, linear regression, random forests, and gradient boosting, are investigated. To evaluate the algorithms, SCADA and LiDAR data were collected at two wind farm sites in South Korea. The analysis shows that machine learning algorithms are capable of mitigating both static and dynamic yaw misalignments. While error reduction of only 22.6% was achieved with a static method, error reduction of 44.4% was achieved with a machine learning method. The validity was double checked by investigating turbine-to-turbine transferability of the dynamic correction model.",Static and Dynamic Yaw Misalignments of Wind Turbines and Machine Learning Based Correction Methods Using LiDAR Data,https://ieeexplore.ieee.org/document/8412515/
None,"Reconfigurable intelligent surface (RIS) has emerged as a promising technology for the 6G networks. In this article, we study a RIS with power splitting aided broadcasting network where one access point (AP) transmits identical messages to multiple users. The RIS is capable of reflecting a part of the incident signals to assist the AP and harvesting energy from the other part to achieve power self-sustainability by controlling reflect amplitude coefficients. We aim at minimizing the AP transmit power while ensuring the quality of service at users and the self-sustainability of the RIS by optimizing the AP transmit beamforming vector and the RIS reflect beamforming matrix which involves the reflect amplitude and phase shift coefficients. To tackle the beamforming optimization problem which is non-convex, an algorithm is proposed by employing the block coordinate descent, convex approximation and alternating direction method of multipliers techniques. Simulation results demonstrate the effectiveness of the proposed algorithm.",Beamforming Optimization for Reconfigurable Intelligent Surface With Power Splitting Aided Broadcasting Networks,https://ieeexplore.ieee.org/document/9919405/
None,"The significance of robots and artificial intelligence is gaining popularity, especially in education, industries and warehouse stores. This role can be further applied in sports and medical areas, where robots can imitate human movements and perspectives. An articulated robotic arm, motion controllers, and a vision-based targeting system are components of an archery robot’s robotic system. This paper highlights the development of the targeting system by comparing the OpenCV Circle Hough Transform (CHT) algorithm with the colour and contour detection algorithm. Using these algorithms, the robot was able to find the centre of the target in a pre-determined x-y plane viewed from a webcam, draw the arrow, and finally release the arrow. This paper proposes using a Universal Robot UR5 robotic arm with a standard gripper to shoot an arrow at a target using a detection algorithm. The gripper was chosen as it can perform a thumb draw style of shooting, using a single motor to grip and release the string. This paper also provides a proof of concept algorithm that can detect a target using a webcam at 87.56% accuracy and then control a UR5 manipulator to shoot an arrow to hit the target.",Design And Control of an Articulated Robotic Arm for Archery,https://ieeexplore.ieee.org/document/9915661/
None,"The objective of the present paper is to develop a systematic and sustainability-focused evaluation framework to determine the best locations for wind plants in Vietnam. For the decision-making that influences wind plant site selection, while some criteria can be evaluated based on a numerical database, numerous qualitative criteria must be under experts’ judgments in the form of linguistic terms and can be represented through fuzzy numbers. In this direction, a two-phase framework of multi-criteria decision making (MCDM) methodologies using the merits of Data Envelopment Analysis (DEA), Fuzzy Analytic Hierarchy Process (FAHP), and Fuzzy Weighted Aggregated Sum-Product Assessment (FWASPAS) is proposed for the first time. In the first phase using DEA, the most potential locations regarding their efficiency on various quantitative criteria are selected. These locations are further assessed in the second phase in terms of qualitative criteria viz. technical, economic, environmental, and socio-political factors. For this evaluation, FAHP was used for criteria weighting, and FWASPAS ranks the provinces. A comparison with the existing locations, sensitivity analysis of criteria, and comparative analysis of methods are performed to support the outcomes of the proposed work. The results illustrate that all methods reach common rankings, in which Binh Thuan province got the highest rank. This shows that the applied models are robust in nature. Implementation of the proposed approach can enable governments and stakeholders to save costs and make the most out of resources in the planning phase of wind power plants or any other renewable energy projects.",Location Optimization of Wind Plants Using DEA and Fuzzy Multi-Criteria Decision Making: A Case Study in Vietnam,https://ieeexplore.ieee.org/document/9519653/
None,"In the current state of the development of healthy project of mass entertainment, sports events are more often presented in the forms of videos, which are concerned and discussed by public. However, the accuracy of the information is inadequate as it is beyond the human brain. Therefore, this is where computer technology will be getting involved as it has been increasingly applied to each sector of human society, extending the human brain and perception abilities including detection and tracking a right position of a target in sport videos. Hence, automated analysis technology of sports videos is such a demand especially for football game videos with extremely wide audience. This paper proposed an automatic approach to identify players on position based for post-match evaluation for both coaches and players. We adopt a publicly available dataset, IAUFD to train and evaluate the proposed framework. First, a video or image will be input to a split feature extraction and matching by implementing ResNet50. This purposely for extracting a player from occlusion scenarios. Next, it will be further input into a deep learning algorithm, VGG-M CNN to accurately recognise a player. This approach perhaps will improve a football team’s tactical and increase individual performance. As a results, we achieve validation accuracy of 97.14%. In future, a details evaluation of players performance can be achieved with an automatic visualisation which is convenient to the users.",Footballer Detection on Position Based Classification Recognition using Deep Learning Approach,https://ieeexplore.ieee.org/document/10010650/
None,"Induction motors are widely used in manufacturing industries failures in them could be fatal and costly. Hence their health condition must be adequately monitored because defects grow over time, and the earlier the faults are detected, the less their severity and risks. This study contributes to the preprocessing of multimodal condition data, which will be used as input in the induction motor fault classification process utilizing CNN’s Deep Learning (DL) capabilities. The proposed method presents a holistic and reliable multimodal fault classification approach that combines mixed inputs to identify induction motor bearing faults through the use of mixed channel inputs in particular vibration signals and thermal images. The preprocessing includes signal-to-image encoding of vibration signals, namely, Continuous Wavelet Transform (CWT) and Gramian Angular Field (GAF), which are used for image fusion to be presented as inputs to two Convolutional Neural Network (CNN) architectures known as ResNet and SqueezeNet trained through transfer learning algorithm. The results showed that the proposed approach of fused image performed well when there was a reduction in thermal image quality, which makes it more reliable and accurate compared with using thermal image on its own as a single channel input. Further, the results indicated that the vibration images are slightly better classified in terms of accuracy using GAF compared to CWT by almost 1.72% using ResNet-18 and 1.29% using SqueezeNet. The proposed methodology enhanced the overall fault classification accuracy by 14.81% using ResNet-18 when compared to using thermal images only. It was also noted that in the best-case scenario, the inner fault type classification was improved using the proposed method by 31% for ResNet-18 and 14% for SqueezeNet.",Novel Preprocessing of Multimodal Condition Monitoring Data for Classifying Induction Motor Faults Using Deep Learning Methods,https://ieeexplore.ieee.org/document/10051321/
None,"Electric vehicles (EVs) and renewable energy (RE), such as wind power, have been widely utilized to meet the sustainable development of our society. To this end, researches on operation performance of the EV-wind integrated power system are important. This paper proposes a coordinated stochastic scheduling model based on a multi-objective optimization approach, which aims to improve wind power adsorption while considering energy conservation and emission reduction of thermal generators. Besides, to conduct comprehensive investigation among these multiple objectives, we formulate the coordinated stochastic scheduling model as a multi-objective optimization problem. Then, a multi-objective optimization algorithm based on a parameter adaptive differential evolution is proposed to solve this problem. Simulation results based on a modified Midwestern US power system verify that the proposed scheduling model could reveal the relationship among multiple objectives, and the integration of EVs can improve wind power adsorption and cost effectiveness of the power system.",Coordinated Stochastic Scheduling for Improving Wind Power Adsorption in Electric Vehicles-Wind Integrated Power Systems by Multi-objective Optimization Approach,https://ieeexplore.ieee.org/document/8912450/
None,"With the increasing share of variable renewable energy sources in the power system, electricity prices are becoming more and more volatile and uncertain. This means that electricity market participants are experiencing issues related to trading activities as wrong electricity forecast can lead to wrong schedules and reduced profits. The state-of-the-art literature offers wide range of electricity price forecasting tools which build upon historical prices as well as various exogenous variables as inputs. The deep neural network algorithms are prevailing in literature and impose as the most advanced tools. In this paper we propose a long-short-term-memory network using only historic price, its timestamp and additional features engineered on top of that price. We will elaborate which features affect the forecasting and show how the algorithms trained on prices before significant change in trends behave when unexpected prices occur, such as those in the second half of 2021. The first research outcome is that proper feature selection can have significant impact on forecasting accuracy, for example day-of-week and statistical properties of last 24 or 168 hours increase the accuracy noticeably. The second one is that when drastic trend changes occur in the historical data it may show that using last few months as a test dataset is not a proper way to handle the issue. Better results are achieved if the test dataset is taken as certain months during the year.",Day-ahead Electricity Price Forecasting Using LSTM Networks,https://ieeexplore.ieee.org/document/9854351/
None,"Autonomous vehicles have seen advancement in technology over a while. Even then, it still lacks a robust system for the lateral control system of vehicles. Autonomous vehicles are considered the future due to the increasing population and limited infrastructure. But modern innovations in the industry along with research in the deep learning domain have shown promising results. We tried to demonstrate a lateral control system trained on a conventional neural network algorithm. An end-to-end deep neural network is discussed in this paper. The trained model of the proposed network is the re-implementation of the existing model AlexNet and PilotNet. The complexity and size of the novel network are much less than existing models. The model has been tested on a virtual environment trained on a small dataset collected from a simulated environment. Despite the small dataset, model attained an accuracy of 97.42% on known tracks and an accuracy of 86.09% on unknown tracks. The result indicates behavioral cloning and reinforcement learning can be used for driving vehicles in an unknown environment.",Deep Learning Based Lateral Control System,https://ieeexplore.ieee.org/document/9358854/
None,"Skin is an extraordinary human structure. As a result of inherited traits and environmental variables, skin conditions are the most prevalent worldwide. People frequently neglect the effects of skin diseases in their initial stages. It commonly experienced both well-known and rare diseases. Identifying skin diseases and their kinds in the medical field is a very difficult process. It can be very challenging to identify the precise type of disease because of the intricacy of human skin complexion as well as the visual proximity effect of the conditions. As a result, it's critical to identify and categorize skin diseases as soon as they are discovered. The most ambiguous and challenging field in science is therefore the detection of human skin diseases. For segmentation and diagnosis, ML techniques are frequently employed in the biomedical industry. These techniques decide using features extracted from photos as their input. To obtain high classification accuracy, it is crucial to select appropriate feature extraction techniques along with appropriate Machine Learning (ML) approaches. The classification of skin diseases is discussed in this analysis using ensemble data mining approaches and ML algorithms. In this method, four distinct ML techniques are used to categorize the various kinds of diseases while ensemble approaches are used to increase the classification reliability of skin diseases.",Skin Disease Classification Using Machine Learning and Data Mining Algorithms,https://ieeexplore.ieee.org/document/10051620/
None,"A Number Plate Detection Technique is a well-known and widely used tool during current era because of the rapid increase in vehicles day by day. The detection of number plates from traffic videos / images system uses a digital image processing technique for the identification of the car registration number plate on the vehicles. This device is utilized indensely populated region to spot the vehicles which are violating the traffic rules, are handed down in malls to allot automobile parking space, identification of the stolen vehicles and also helpful in crime scene investigation. Image of the vehicle is pre-processed by reading the image from a dataset (b) converting it into a gray-scale image and (b) by removing the noises from the image using Gaussian techniques. This number plate is extracted from the image by implementing the contour enhancement method and on extracted characters, machine learning algorithms are used to train the model to perform the segmentation. Within the character recognition process, we classify the characters. The proposed number plate detection technique shows significant improvement in accuracy rate when compared with standard existing systems.",A Simple Number Plate Detection Technique with Support Vector Machine for On-Road Vehicles,https://ieeexplore.ieee.org/document/9851000/
None,"The Privileges for the machine learning algorithms are actuality to lead the online exchange world with their does and power to match the fully customizable plot involvement. From expectable actions to social media to perceptive ways to shop online, big data quickly suppers within and is used frequently. Unfortunately, rare data conditions, called algebraic data, are still essentially unnoticed due to the uncommon of analytics method designed to manage the static data sets and external ""quickening"". As a result, very important rare functioning condition are being mistreated and leads to high cost loss Over the past applies, a number of ways to address the issue raised ranging from data processing to changes of the present algorithms having appeared with changing success. Though, most of them having major downsides when there are used indifferent claims domains due to the different nature of the active data presence. In the big E-Commerce domain, we suggest an unabled at a management methods, which consists of diverse subdivision solution that mix multi-methods data systems and algorithms to create the right balance between forecasts, accuracy and precision. Our solution helps in improving data service ability, class accuracy and results in cost analysis of large data sets used to mark client cognizance in E-Commerce.",Classification of Imbalanced Data in E-Commerce,https://ieeexplore.ieee.org/document/10125530/
None,"The analysis of the movement of people in a shopping area with the aim of improving marketing is an important research topic. Many conventional methods are dependent on the density of people in the area, which is easily estimated by counting the people entering or exiting the area. However, a high density does not always mean an increase in activity, as certain people are simply passing the area at a given time. The primary goal of this study was to introduce a set of indicators for measuring the bustle of the area, which we call “Nigiwai,” from pedestrian movement by using an analogy from classical kinematics. Such indicators can be used to measure the impact of promotional events and to optimize the design of the area. Our novel indicators were evaluated with simulated pedestrian scenarios and were demonstrated to distinguish shopping scenarios from those in which people move around without shopping successfully, even when the latter scenarios had much higher densities. The indicators were computed solely from the pedestrian trajectory, which can easily be obtained from ordinary sensors using deep learning-based techniques. As a demonstration with real data, we applied our method to a video of a street and provided a visualization of the indicators.",Measuring “Nigiwai” From Pedestrian Movement,https://ieeexplore.ieee.org/document/9345686/
None,"In recent years, electric vehicles (EVs) are considered to be a promising way to reduce greenhouse gas emissions from the transportation sector. However, the increasing penetration of EVs into the distribution network (DN) raises serious concerns about the network’s safe and reliable operation. The uncontrolled EV charging with random behavior will lead to volatile load peaks on the distribution transformer. In order to obtain more transformer loading capacity available for integration of further EVs, distributed energy resources (DERs) and related devices, such as heat pumps, the transformer loading must be limited to a certain range. For this reason, an intelligent charging management based on model-free Reinforcement Learning (RL) is proposed in this work. The RL management is able to control the charging power of all EVs connected to the network without previous knowledge about the arriving- and leaving time. The needed information for the RL-agent to perceive the current state of the system is formed with cumulated values such as the total energy requirement and the total charging power demand of all EVs. In this paper, the RL algorithm is trained on real-world energy consumption data for a month and on a reference network, created with selected characteristics of a substation network area in the northeast of Hamburg. Comparing with uncontrolled charging, the simulation results show that the RL-based charging management avoids 99 % of threshold violations regarding transformer loading and results in 1 % of EV energy requirement is not satisfied. Through sensitivity analysis regarding the state space representation in the employed RL process, the necessity of providing the state of charge (SOC) or the energy requirements of EV users are proven to improve the charging control performance.",AI-based charging management for the integration of electric vehicles using a reference low voltage grid in Hamburg,https://ieeexplore.ieee.org/document/10048092/
None,"Recently, distributed sustainable data centers based on renewable power generators have been deployed in order to efficiently reduce both the energy cost and carbon emission. Dynamic right-sizing (DRS) and frequency scaling (FS) have been considered as promising solutions to tune the computing capacity corresponding to the dynamic renewable power capacity. However, in existing works, the inaccurate power prediction and the uncoordinated decision making of DRS/FS still lead to low service quality and high energy cost. In this paper, we propose a novel joint optimization method for energy efficient distributed sustainable data centers. The proposed method adopts long short-term memory approach to improve the prediction accuracy of renewable power capacity for a long period, and unsupervised deep learning (DL) solver to resolve the coordinated DRS/FS optimization. Furthermore, we present the MACRO/MICRO (MAMI) time scale-based data center management technique to achieve both high energy efficiency and low wake-up transition overhead of DRS. To evaluate the proposed DL-based MAMI optimizer, we use the real trace data of renewable power capacity from the U.S. Measurement and Instrumentation Data Center. The experimental results demonstrate that our method reduces the energy cost by 25% compared with conventional metaheuristics while guaranteeing the service response delay requirement.",Deep Learning-Based Sustainable Data Center Energy Cost Minimization With Temporal MACRO/MICRO Scale Management,https://ieeexplore.ieee.org/document/8581422/
None,"During the past ten years, worldwide efforts have been pursuing an ambitious policy of sustainable development, particularly in the energy sector. This ambition was revealed by noticeable progress in the deployment and development of infrastructures for the production of renewable electrical energy. These infrastructures combined with the deployment of wired and wireless communications could support research actions in the field of connected electro-mobility. Also, this progress was manifested by the development of electric vehicles (EV), penetrating our transportation roads more and more. They are considered among the potential solutions, which are envisaged to further reduce road transport’s greenhouse gas emissions, relying on low-carbon energy production. However, the uncertainty caused by both external road disturbances and drivers’ behavior could influence the prediction of upcoming power demands. These latter are mainly affected by the unpredictability of the electric vehicles’ speed on transportation roads. In this work, we introduce an energy management platform, which interfaces with in-vehicle components, using a developed embedded system, and external services, using IoT and big data technologies, for efficient battery power use. The platform was deployed in real-setting scenarios and tested for EV speed prediction. In fact, we have used driving data, which have been collected on Rabat-Salé-Kénitra (RSK) urban roads by our Twizy EV. A multivariate Long Short Term Memory (LSTM) algorithm was developed and deployed for speed forecasting. The effectiveness of LSTM was evaluated against well-known algorithms: Auto Regressive Integrated Moving Average (ARIMA), Convolutional Neural Network (CNN) and Convolutional LSTM (ConvLSTM). Experiments have been conducted using two approaches; the whole trajectory dataset and segmented trajectory datasets to train the models. The experimentation results show that LSTM outperforms the other used algorithms in terms of forecasting the speed, especially when using the trajectory segmentation approach.",Embedded Real-Time Speed Forecasting for Electric Vehicles: A Case Study on RSK Urban Roads,https://ieeexplore.ieee.org/document/9966589/
None,"Green communication networking is a part of sustainable development. It aims to reduce energy consumption and serve the network to a vast number of servers cost-effectively. Green communication integrates artificial intelligence to solve complex mathematical problems for enhancing energy efficiency, flexibility, security, and quality of life services. One of the most remarkable characteristics of today's telecoms sector is wireless communication, used for more than a century. Infrared, radio frequency, satellite, and other electromagnetic waves are used in wireless communication technologies to send data over the air. More data is necessary for the 6G experience. More data is necessary and more excellent ambient sensing and awareness. Sensing systems in automated cars, for example, are exceedingly complicated and rely on cellular networks. Mobile and wireless networks, such as 6G, can use green communication to balance resource usage and conserve energy. In this study, 6G for green communication has been discussed to justify the necessity of 6G.",Green communication in 6G,https://ieeexplore.ieee.org/document/9964157/
None,"Green transportation has become our top priority due to the depletion of the earth’s natural resources and rising pollutant emission levels. Plug-in electric vehicles (PEVs) are seen as a solution to the problem because they are more cost and environment friendly. Due to rapid industrialization and government incentives for zero-emission transportation, a significant challenge is also constituted in power grids by the self-interested nature of PEVs, with the asymmetry of information between the charging power demand and supply sides. In this paper, we propose an optimal strategy in industrial energy management system, based on evolutionary computing, to characterize different charging situations. The proposed approach considers stochastic, off-peak, peak, and electric power research institute charging scenarios for attaining the vehicle-to-grid capacity in terms of optimal cost and demand. An extensive scheduling of charging cases is studied in order to avoid power outages or scenarios in which there is a significant supply-demand mismatch. Furthermore, the proposed scheme model also reduces the greenhouse gases emission from generation side to build a sustainable generation infrastructure, which maximizes the utility of fuel-based energy production in the presence of certain nonlinear constraints. The simulation analysis demonstrates that PEVs can be charged and discharged in a systematic manner. The participation of transferable load through the proposed methodology can significantly reduce the economic costs, pollutant impacts, efficiency, and security of power grid operation.",A Dynamic Optimal Scheduling Strategy for Multi-Charging Scenarios of Plug-in-Electric Vehicles Over a Smart Grid,https://ieeexplore.ieee.org/document/10075617/
None,"Cyber-physical systems revolve around context awareness, empowering objective-oriented services, products and operations based on real data. Self-aware and self-control systems are core elements in the Industry 4.0 framework towards self-sustainable adaptive manufacturing and personalized services. This development is witnessed by the context-aware pervasive assistance to users and machines in decisions making process for optimizing product performance and economic yield. While integration of the virtual and the physical world entails smart sensors communication and complex data analytics, it relies on artificial intelligence tools to manage process operations. The objective of the article is to create awareness that systems & control community must address theoretical and practical aspects from a larger perspective. Context aware control is emerging as a natural solution to maximize the use of available sensing instrumentation and the relatively low cost data logging, i.e. an important source for extracting information, interpreting and using context information and adapt its functionality to the current context of use. This article presents a concise overview of applications where context aware systems and control methodologies are relevant in the seven societal challenges acknowledged by European policy-makers: Digital Society; Food; Health and Well-Being; Smart Resource Management; Urban Planning, Mobility Dynamics and Logistics; New Energy Demand and Delivery; and Society.",Context Aware Control Systems: An Engineering Applications Perspective,https://ieeexplore.ieee.org/document/9272959/
None,"With the advent of the advanced metering infrastructure, electricity usage data is being continuously generated at large volumes by smart meters vastly deployed across the modern power grid. Electric power utility companies and third party entities such as smart home management solution providers gain significant insights into these datasets via machine learning (ML) models. These are then utilized to perform active/passive power demand management that fosters economical and sustainable electricity usage. Although ML models are powerful, these remain vulnerable to adversarial attacks. A novel stealthy black-box attack construction model is proposed that targets deep learning models utilized to perform non-intrusive load monitoring based on smart meter data. These attacks are practical as there is no assumption of the knowledge of training data, internal parameters, and architecture of the targeted ML model. The profound impact of the proposed stealthy attack constructions on energy analytics and decision-making processes is shown through comprehensive theoretical, practical, and comparative analysis. This work sheds light on vulnerabilities of ML models in the smart grid context and provides valuable insights for securely accommodating increasing prevalence of artificial intelligence in the modern power grid.",Stealthy Black-Box Attacks on Deep Learning Non-Intrusive Load Monitoring Models,https://ieeexplore.ieee.org/document/9365710/
None,"Hydroelectricity has been widely deployed in many countries for decades, and remains the main source of electricity in Canada, Norway, and Brazil. Despite the recent diversification, hydroelectricity accounts for approximately 65% of the electricity generated in Brazil. It also represents the largest non-polluting source in the country, and is important for complying with the global goals of reducing carbon emissions. Meeting energy and environmental sustainability requirements impose challenges on the hydroelectric sector in terms of resilience to climate change observed around the planet. These changes affect electricity generation by altering seasonality and increasing the variability of streamflow and evaporation losses in reservoirs. Therefore, in this study, among a set of 27 climate indices, we identified the most relevant for improving the performance of the models applied to monthly seasonal streamflow series forecasting. A database provided by the NOAA Physical Sciences Laboratory was used as exogenous variables for three machine learning models (support vector regression, extreme learning machine, and kernel ridge regression) and one linear model (seasonal autoregressive integrated moving average with exogenous factors, SARIMAX). Random forest with recursive feature elimination was used as the feature-selection technique. The results obtained allowed for the identification of the most relevant set of indices for the analyzed plants, thereby improving streamflow predictions.",Climate Indices Impact in Monthly Streamflow Series Forecasting,https://ieeexplore.ieee.org/document/10019598/
None,"State of charge (SOC) is a vital parameter utilized to examine the performance of battery storage systems in electric vehicle (EV) applications. The lithium-ion batteries have been broadly utilized in the EV application for SOC estimation because of their high voltage, energy, capacity, and long life cycles. Nonetheless, there has been a concern in determining SOC for lithium-ion battery storage due to battery aging, chemical reaction, material degradation as well as noise and temperature impacts. Deep learning has demonstrated very effective in SOC estimation under variable environmental settings and dynamic load conditions. Thus, this work introduces long short-term memory (LSTM) network for SOC estimation due to its improved generalization performance and strong computational capability in highly battery nonlinear conditions. The accuracy and robustness of LSTM are verified by including random noises and bias to the measured dataset achieved through the battery experiments tests at ambient temperatures and publicly available EV drive cycles at different temperatures. In addition, the proposed LSTM is dominant to state-of-the-art machine learning (ML) techniques in terms of obtaining low root means square error (RMSE) and SOC error. The results indicate that the LSTM archives SOC error below 5% in all battery experimental tests and EV drive cycles.",Deep Learning Enabled State of Charge Estimation for Electric Vehicle Batteries Under Noise Effects,https://ieeexplore.ieee.org/document/10103230/
None,"This paper focuses on the developmental and implementation methodology of smart water meter based on Internet of Things (IoT) and Cloud computing equipped with machine learning algorithms, to differentiate between normal and excessive water usage at industrial, domestic and all other sectors having an abundance of water usage, both for Indian and worldwide context. Recognizing that intelligent metering of water has the potential to alter customer engagement of water usage in urban and rural water supplies, this paper fosters for sustainable water management, a need of the present. With shrinking reserves of clean water resources worldwide, it is becoming cumbersome to cater for this resource to masses in the coming years on a consistent basis. Using our smart water meter, water resources can be managed efficiently and an optimum use could save water for the future generations. Sensors will provide for real time monitoring of hydraulic data, automated control and alarming from Cloud platform in case of events such as water leakages, excessive usage, etc. Analysis of the same will help in taking meaningful actions. Thus we do propose for a smart water metering technology that can be utilized by Indian citizens, and worldwide, to curb wastage of water. With an ease of monitoring and visualization of the data through the Cloud platform combined with machine learning based tools to detect excess water consumption, the server-less architecture we propose can be easily adopted and implemented in a large scale.",IoT and Cloud Computing based Smart Water Metering System,https://ieeexplore.ieee.org/document/9087024/
None,"During the last decade there has been a major shift towards renewable energy sources to fulfill the increasing demand for energy in a sustainable manner. However, a major challenge with renewable energy generation is its dependency on weather conditions. Energy storage is deemed instrumental to harness renewable energy by providing a means to overcome stochasticity in renewable generation. Nonetheless, the operation of energy storage is not trivial due to its energy limitation and degradation behavior. Many works in literature consider forecasts as a cornerstone for effective management of energy storage for various grid applications. However, little work has been devoted to studying the actual value of forecast for energy storage management, which is highly dependent on the use case. This paper presents a review of the state of the art in the use of forecasts for energy storage management, identifying the estimated value of forecast with respect to baseline management approaches that do not rely on forecasts. The paper also discusses research pathways that would focus on improving forecast only on the energy storage applications that can benefit from it.",Use of Forecasting in Energy Storage Applications: A Review,https://ieeexplore.ieee.org/document/9509501/
None,"Wireless sensing based on radar devices is used today in various environments to ensure sustainability and protection of natural resources, to save time and energy in industry and agriculture, and in many other applications. Development of radar technology, in particular in millimeter-wave frequency bands, has opened many new applications which are being currently developed. Important aspect of these systems is increased level of system autonomy based on the principles of machine learning or artificial intelligence. In order to exploit these advantages, we need to acquire as much as possible measured information which can be used later in various detection scenarios. Our aim is to perform a polarization sensitivity analysis for a simple S-band FMCW radar system. The acquired measured results demonstrate the differences when scanning the polarization and give us a indication on how this can be exploited in future systems with polarization diversity.",Polarization Sensitivity of Short-Range S-band Radar Sensing System,https://ieeexplore.ieee.org/document/9550940/
None,"Electric power load demand forecasting plays a very indispensable role in energy management, such as suitable planning and investing in developing more infrastructure, and moderate operating the electricity system. Moreover, the accuracy of the electricity demand forecasting must be paid special attention. Although research on this problem has been conducted in recent years, the authors noticed that elevated accuracy outcomes have not been gained yet and have provoked controversy about forecasting results. In this paper, an electricity demand forecasting method based on a Deep Learning model, namely Long-Short-Term-Memory (LSTM), which is an improvement of Recurrent Neural Networks (RNNs) is proposed. The proposed network architecture includes four layers: sequence input, LSTM, fully connected, and regression output. The proposed method was implemented on the power consumption data in six years, from 2012 to 2017, of Tien Giang province, Vietnam. The forecasting result, evaluated using Root Mean Square Error (RMSE), was 9.63, suggesting that this would be a great contribution to studies in the energy sector.",Electricity Demand Forecasting for Smart Grid Based on Deep Learning Approach,https://ieeexplore.ieee.org/document/9303164/
None,"In the routine operation of a smart grid (SG), accurate short-term load forecasting (STLF) is paramount. To predict short-term load more effectively, this paper proposes an integrated evolutionary deep learning strategy based on navel feature engineering (FE), long short-term memory (LSTM) network, and Genetic algorithm (GA). First, FE eradicates repetitious and irrelevant attributes to guarantee high computational efficiency. The GA is then used to optimize the parameters (ReLU, MAPE, RMSprop batch size, Number of neurons, and Epoch) of LSTM. The optimized LSTM is used to get the actual STLF results. Furthermore, most literature studies focus on accuracy improvement. At the same time, the importance and productivity of the devised model are confined equally by its convergence rate. Historical load data from the independent system operator (ISO) New England (ISO-NE) energy sector is analyzed to validate the developed hybrid model. The MAPE of the proposed model has a small error value of 0.6710 and the shortest processing time of 159 seconds. The devised model outperforms benchmark models such as the LSTM, LSTM-PSO, LSTM-NSGA-II, and LSTM-GA in aspects of convergence rate and accuracy. In other words, the LSTM errors are effectively decreased by the GA hyperparameter optimization. These results may be helpful as a procedure to shorten the time-consuming process of hyperparameter setting.",Short-Term Load Forecasting using Long Short Term Memory Optimized by Genetic Algorithm,https://ieeexplore.ieee.org/document/10033074/
